RapNet Seller #,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence,Measurements,Lab,Cert #,RapNet Total Price,Depth %,Table %,RapNet Lot #
63050,Pear,0.500,G,SI1,Good,Excellent,Very Good,None ,6.40x4.37x2.90,GIA,2136158965,696.0000,66.4,57.00,37551865
63050,Pear,0.500,D,VVS1,Very Good,Excellent,Very Good,None ,6.91x4.42x2.83,GIA,1139213742,1563.0000,64.1,62.00,37735838
63050,Pear,0.500,D,VVS1,Very Good,Excellent,Very Good,None ,6.57x4.43x2.86,GIA,5136219950,1563.0000,64.6,54.00,37817178
63050,Pear,0.500,D,IF,Very Good,Excellent,Very Good,None ,6.65x4.49x2.70,GIA,2136207264,1880.5000,60.2,62.00,37735932
63050,Pear,0.500,D,IF,Very Good,Excellent,Very Good,None ,7.02x4.41x2.72,GIA,1139220346,1880.5000,61.7,62.00,37871351
63050,Pear,0.500,D,VS2,Very Good,Excellent,Good,None ,6.30x4.41x2.94,GIA,6147370924,1027.5000,66.7,54.00,37050507
63050,Pear,0.500,E,VVS1,Good,Excellent,Excellent,None ,6.93x4.33x2.76,GIA,2136180375,1269.5000,63.7,53.00,37717051
63050,Pear,0.500,F,SI1,Good,Excellent,Very Good,None ,6.56x4.59x2.81,GIA,2136213887,742.5000,61.3,61.00,37835642
63050,Pear,0.500,D,VS2,Very Good,Excellent,Good,None ,6.44x4.47x2.89,GIA,2136171359,1055.5000,64.6,53.00,37698540
63050,Round,0.500,G,VS2,Excellent,Excellent,Very Good,None ,5.00-5.06x3.17,IGI,S3C86686,1378.0000,63.0,56.50,37722692
63050,Round,0.500,G,VS2,Excellent,Excellent,Very Good,None ,5.06-5.11x3.16,IGI,S3C86648,1378.0000,61.9,56.00,37722700
63050,Round,0.500,H,VS2,Excellent,Excellent,Very Good,None ,5.03-5.08x3.14,IGI,S3C86692,1224.5000,62.0,55.00,37722729
63050,Pear,0.500,E,VVS1,Good,Excellent,Very Good,None ,6.30x4.34x2.92,GIA,2136031476,1224.0000,67.2,54.00,37050241
63050,Round,0.500,F,VS2,Very Good,Excellent,Very Good,None ,4.95-4.97x3.21,IGI,S3C86631,1403.5000,64.6,55.00,37722717
63050,Round,0.500,F,VS2,Excellent,Very Good,Very Good,None ,4.96-5.04x3.18,IGI,S3C86696,1403.5000,63.5,55.50,37722730
63050,Round,0.500,G,VVS2,Excellent,Excellent,Very Good,Faint ,5.11-5.18x3.11,IGI,S3C86691,1778.5000,60.3,56.50,37722727
63050,Round,0.500,G,VS2,Very Good,Excellent,Very Good,None ,5.00-5.05x3.15,IGI,S3C86654,1323.0000,62.8,57.50,37722686
63050,Round,0.500,G,VS2,Excellent,Excellent,Very Good,None ,5.03-5.07x3.18,IGI,S3C86662,1341.0000,62.8,55.00,37722701
63050,Round,0.500,G,VS2,Excellent,Very Good,Very Good,None ,5.07-5.10x3.14,IGI,S3C86655,1359.5000,61.8,58.00,37722690
63050,Round,0.500,F,VS2,Excellent,Excellent,Very Good,None ,5.05-5.07x3.16,IGI,S3C86664,1378.5000,62.4,58.50,37722699
63050,Round,0.500,F,VS2,Very Good,Very Good,Good,None ,4.92-4.99x3.18,IGI,S3C86634,1378.0000,64.2,56.50,37722708
63050,Round,0.500,F,VS2,Very Good,Excellent,Good,None ,4.95-4.97x3.22,IGI,S3C86638,1378.0000,64.9,59.50,37722709
63050,Round,0.500,E,VS1,Very Good,Excellent,Very Good,None ,5.01-5.04x3.14,IGI,S3C86684,1717.5000,62.5,61.50,37722677
63050,Round,0.500,G,VS2,Very Good,Very Good,Good,None ,5.07-5.11x3.14,IGI,S3C86647,1213.0000,61.6,55.50,37722706
63050,Round,0.500,G,VS1,Very Good,Excellent,Very Good,None ,4.95-5.00x3.22,IGI,S3C86635,1448.5000,64.6,55.00,37722722
63050,Round,0.500,F,VS2,Very Good,Excellent,Good,None ,5.08-5.11x3.09,IGI,S3C86659,1352.5000,60.6,59.00,37722713
63050,Round,0.500,E,VS2,Excellent,Excellent,Very Good,None ,5.02-5.07x3.18,IGI,S3C86690,1454.5000,63.1,55.50,37722728
63050,Round,0.500,F,VS2,Excellent,Excellent,Very Good,Medium ,5.10-5.14x3.12,IGI,S3C86683,1360.0000,61.0,57.00,37722726
63050,Round,0.500,G,VS2,Very Good,Good,Very Good,Strong ,5.05-5.08x3.15,IGI,S3C86694,1199.5000,62.2,57.00,37722684
63050,Round,0.500,F,VS2,Excellent,Excellent,Very Good,None ,5.03-5.07x3.17,IGI,S3C86697,1378.5000,62.9,56.00,37722683
63050,Round,0.500,F,VS2,Excellent,Excellent,Very Good,None ,5.04-5.10x3.17,IGI,S3C86640,1378.5000,62.4,57.00,37722697
63050,Round,0.500,E,VS2,Very Good,Excellent,Very Good,None ,4.96-5.03x3.21,IGI,S3C86688,1403.5000,64.1,56.50,37722681
63050,Round,0.500,E,VS2,Very Good,Excellent,Very Good,None ,4.95-5.02x3.20,IGI,S3C86650,1403.5000,63.8,54.00,37722707
63050,Round,0.500,E,VS1,Very Good,Excellent,Very Good,None ,4.92-4.97x3.23,IGI,S3C86679,1639.5000,65.1,58.00,37722675
63050,Round,0.500,F,VS1,Excellent,Excellent,Very Good,None ,5.06-5.12x3.11,IGI,S3C86653,1575.5000,60.9,61.50,37722687
63050,Round,0.500,F,VS2,Very Good,Very Good,Good,Medium ,5.03-5.08x3.13,IGI,S3C86665,1327.0000,61.8,57.00,37722698
63050,Round,0.500,F,VS2,Very Good,Excellent,Good,None ,4.98-5.01x3.25,IGI,S3C86629,1327.0000,65.0,55.50,37722710
63050,Round,0.500,F,VS1,Excellent,Excellent,Very Good,Medium ,5.06-5.12x3.15,IGI,S3C86642,1500.5000,61.9,57.00,37722694
63050,Round,0.500,D,VS2,Very Good,Excellent,Good,Faint ,4.98-5.07x3.14,IGI,S3C86672,1500.5000,62.4,56.00,37722721
63050,Round,0.500,D,VS2,Very Good,Excellent,Very Good,None ,4.95-4.98x3.22,IGI,S3C86680,1500.5000,64.9,55.50,37722725
63050,Round,0.500,D,VS1,Good,Excellent,Good,None ,4.90-4.94x3.27,IGI,S3C86646,1681.0000,66.4,56.50,37722714
63050,Round,0.500,E,VS1,Very Good,Excellent,Good,None ,4.97-5.02x3.15,IGI,S3C86636,1613.5000,63.1,55.50,37722723
63050,Round,0.500,E,VS2,Very Good,Excellent,Very Good,None ,4.92-4.95x3.23,IGI,S3C86627,1396.0000,65.5,56.00,37722712
63050,Round,0.500,G,VS1,Good,Very Good,Good,None ,4.90-4.93x3.25,IGI,S3C86644,1295.0000,66.0,56.50,37722695
63050,Round,0.500,F,VS1,Very Good,Excellent,Very Good,None ,4.93-5.00x3.23,IGI,S3C86628,1475.5000,65.0,55.50,37722715
63050,Round,0.500,E,VS2,Good,Excellent,Good,Faint ,4.97-5.02x3.14,IGI,S3C86675,1327.0000,62.8,60.50,37722676
63050,Round,0.500,E,VS2,Good,Very Good,Good,None ,4.82-4.87x3.26,IGI,S3C86676,1327.0000,67.2,56.00,37722678
63050,Round,0.500,E,VS2,Good,Excellent,Good,None ,4.93-4.95x3.25,IGI,S3C86637,1327.0000,65.9,54.50,37722719
63050,Round,0.500,D,VS2,Very Good,Very Good,Good,None ,5.05-5.08x3.07,IGI,S3C86651,1500.5000,60.7,57.50,37722688
63050,Round,0.500,E,VS1,Good,Very Good,Good,None ,4.81-4.88x3.30,IGI,S3C86674,1457.0000,68.0,56.00,37722724
63050,Round,0.500,E,VS1,Very Good,Good,Good,Medium ,5.10-5.12x3.07,IGI,S3C86667,1483.5000,60.1,59.50,37722680
63050,Round,0.500,E,VS1,Good,Excellent,Very Good,None ,4.87-4.89x3.28,IGI,S3C86643,1509.5000,67.2,52.50,37722696
63050,Round,0.500,E,VS1,Good,Excellent,Very Good,None ,4.90-4.94x3.24,IGI,S3C86630,1509.5000,65.8,56.50,37722718
63050,Round,0.500,E,VS2,Good,Very Good,Good,None ,4.89-4.92x3.24,IGI,S3C86673,1314.0000,66.1,55.50,37722679
63050,Round,0.500,H,VVS2,Excellent,Excellent,Excellent,None ,5.20-5.22x3.08,GIA,5136221822,1879.0000,59.1,61.00,37645346
63050,Round,0.500,H,VVS2,Excellent,Excellent,Excellent,None ,5.07-5.10x3.16,GIA,2136284987,1879.0000,62.1,55.00,37847317
63050,Round,0.500,F,SI1,Excellent,Excellent,Excellent,None ,5.07-5.10x3.18,GIA,2126827440,1403.5000,62.6,57.00,37050847
63050,Round,0.500,G,SI2,Excellent,Excellent,Excellent,None ,5.07-5.10x3.15,GIA,1139278648,1037.0000,62.1,58.00,37847275
63050,Round,0.500,F,VS1,Good,Very Good,Very Good,Medium ,4.84-4.89x3.30,IGI,S3C86645,1375.5000,67.9,54.50,37722693
63050,Round,0.500,F,VS1,Good,Good,Good,None ,4.84-4.89x3.26,IGI,S3C86641,1400.5000,67.0,55.50,37722689
63050,Round,0.500,F,SI1,Excellent,Excellent,Excellent,None ,5.10-5.12x3.11,GIA,5136292072,1362.5000,60.9,59.00,37847296
63050,Round,0.500,H,VVS2,Excellent,Excellent,Excellent,None ,5.04-5.09x3.17,GIA,5136314928,1843.5000,62.6,58.00,37871267
63050,Round,0.500,H,VS1,Excellent,Excellent,Excellent,None ,5.06-5.11x3.18,GIA,2126894960,1547.0000,62.5,57.00,37047815
63050,Round,0.500,H,VS1,Excellent,Excellent,Excellent,None ,5.13-5.16x3.07,GIA,1139037890,1554.5000,59.7,60.00,37001173
63050,Round,0.500,H,VS1,Excellent,Excellent,Excellent,None ,5.09-5.10x3.14,GIA,5126852690,1554.5000,61.6,58.00,37003522
63050,Round,0.500,F,SI1,Excellent,Excellent,Excellent,None ,5.04-5.08x3.14,GIA,5136000927,1387.0000,62.0,58.00,37046819
63050,Round,0.500,H,VS1,Excellent,Excellent,Excellent,None ,5.07-5.10x3.17,GIA,2136291540,1517.5000,62.4,55.00,37835748
63050,Round,0.500,H,VS1,Excellent,Excellent,Excellent,None ,5.07-5.10x3.13,GIA,2136280005,1524.0000,61.6,59.00,37835746
63050,Round,0.500,F,SI1,Excellent,Excellent,Excellent,None ,5.07-5.10x3.17,GIA,2126836481,1355.5000,62.2,57.00,37050945
63050,Round,0.500,F,SI1,Excellent,Excellent,Excellent,None ,5.15-5.17x3.12,GIA,5136000394,1360.5000,60.5,59.00,37049133
63050,Round,0.500,F,SI1,Excellent,Excellent,Excellent,None ,5.10-5.12x3.18,GIA,5136109075,1360.5000,62.2,56.00,37238511
63050,Round,0.500,G,VS2,Excellent,Excellent,Excellent,None ,5.09-5.13x3.14,GIA,1139314638,1499.5000,61.6,57.00,37871212
63050,Round,0.500,G,VS2,Excellent,Excellent,Excellent,None ,5.07-5.11x3.16,GIA,2136277932,1506.0000,62.2,55.00,37755049
63050,Round,0.500,E,SI2,Excellent,Excellent,Excellent,None ,5.16-5.18x3.09,GIA,2136226851,1214.0000,59.7,60.00,37698673
63050,Round,0.500,G,SI1,Very Good,Excellent,Very Good,None ,5.04-5.06x3.11,GIA,2136292573,1214.0000,61.6,58.00,37871335
63050,Round,0.500,H,VS1,Excellent,Excellent,Excellent,None ,5.08-5.10x3.17,GIA,1139315064,1510.5000,62.4,57.00,37807076
63050,Round,0.500,F,SI2,Very Good,Very Good,Excellent,None ,5.12-5.14x3.08,GIA,5136277941,1136.5000,60.1,59.00,37871207
63050,Round,0.500,I,VS1,Excellent,Excellent,Excellent,None ,5.15-5.17x3.10,GIA,2136211426,1328.5000,60.1,59.00,37645322
63050,Round,0.500,H,VVS1,Very Good,Excellent,Very Good,None ,5.02-5.07x3.16,GIA,1139164206,2037.0000,62.6,57.00,37782954
63050,Round,0.500,F,SI1,Excellent,Excellent,Excellent,None ,5.06-5.10x3.15,GIA,2136314916,1331.5000,62.0,58.00,37817238
63050,Round,0.500,H,VVS1,Excellent,Excellent,Very Good,None ,5.10-5.12x3.16,GIA,2136278315,2028.0000,61.8,56.00,37755085
63050,Round,0.500,F,VS2,Excellent,Excellent,Excellent,None ,5.13-5.16x3.10,GIA,1139285164,1696.5000,60.2,60.00,37782873
63050,Round,0.500,H,VS1,Excellent,Excellent,Excellent,None ,5.10-5.12x3.13,GIA,2136315272,1490.0000,61.2,59.00,37871361
63050,Round,0.500,H,VVS2,Very Good,Excellent,Very Good,None ,5.00-5.03x3.16,GIA,2136093866,1781.5000,62.9,55.00,37174074
63050,Round,0.500,H,VS2,Very Good,Very Good,Excellent,None ,5.06-5.10x3.18,GIA,2136207469,1313.5000,62.5,57.00,37782786
63050,Round,0.500,D,SI2,Excellent,Excellent,Excellent,None ,5.10-5.15x3.16,GIA,1139172767,1275.5000,61.6,56.00,37783064
63050,Round,0.500,F,VS2,Excellent,Excellent,Excellent,None ,5.10-5.11x3.17,GIA,5136278770,1688.0000,62.1,55.00,37717107
63050,Round,0.500,I,IF,Excellent,Excellent,Very Good,None ,5.08-5.12x3.13,GIA,2141406258,1857.5000,61.5,57.00,37049510
63050,Round,0.500,E,VS2,Excellent,Excellent,Excellent,None ,5.15-5.17x3.09,GIA,2136279038,1819.0000,59.9,61.00,37835772
63050,Round,0.500,D,VS1,Excellent,Excellent,Excellent,None ,5.07-5.10x3.17,GIA,2136271889,2208.0000,62.3,56.00,37817306
63050,Round,0.500,G,VVS2,Excellent,Excellent,Excellent,None ,5.13-5.16x3.11,GIA,1139292550,2005.0000,60.4,59.00,37755098
63050,Round,0.500,D,VS2,Excellent,Excellent,Excellent,None ,5.06-5.09x3.18,GIA,2136036788,1998.5000,62.6,56.00,37049632
63050,Round,0.500,I,VS2,Very Good,Excellent,Very Good,None ,4.99-5.04x3.20,GIA,1139109249,1182.0000,63.8,56.00,37238409
63050,Round,0.500,F,VS2,Excellent,Excellent,Excellent,None ,5.10-5.12x3.18,GIA,2136242283,1671.5000,62.3,55.00,37698526
63050,Round,0.500,G,VS1,Excellent,Excellent,Excellent,None ,5.10-5.12x3.14,GIA,2136279839,1754.5000,61.5,56.00,37735966
63050,Round,0.500,E,VS2,Excellent,Excellent,Excellent,None ,5.12-5.14x3.14,GIA,5136279005,1794.5000,61.2,58.00,37835828
63050,Round,0.500,F,VS2,Excellent,Excellent,Excellent,None ,5.08-5.11x3.15,GIA,1139317130,1671.5000,61.8,57.00,37871181
63050,Round,0.500,E,VS2,Excellent,Excellent,Excellent,None ,5.05-5.08x3.16,GIA,5136317057,1785.5000,62.4,56.00,37871338
63050,Round,0.500,E,SI1,Excellent,Excellent,Excellent,None ,5.07-5.09x3.15,GIA,2136267174,1462.5000,61.9,56.00,37717529
63050,Round,0.500,G,VS1,Excellent,Excellent,Excellent,None ,5.16-5.18x3.10,GIA,2136284978,1746.0000,60.0,60.00,37755086
63050,Round,0.500,D,VS1,Excellent,Excellent,Excellent,None ,5.07-5.10x3.18,GIA,2136185947,2197.5000,62.4,57.00,37632641
63050,Round,0.500,H,VVS1,Excellent,Excellent,Excellent,None ,5.10-5.13x3.15,GIA,5136307206,1993.0000,61.6,58.00,37783161
63050,Round,0.500,I,VVS2,Excellent,Excellent,Excellent,None ,5.10-5.12x3.17,GIA,1139284683,1465.0000,62.0,55.00,37847328
63050,Round,0.500,E,SI1,Excellent,Excellent,Excellent,None ,5.08-5.13x3.15,GIA,5126718575,1455.0000,61.7,57.00,37048236
63050,Round,0.500,G,VS1,Excellent,Excellent,Excellent,None ,5.10-5.12x3.16,GIA,1139292083,1737.5000,61.9,55.00,37754940
63050,Round,0.500,G,VS1,Excellent,Excellent,Excellent,None ,5.08-5.09x3.17,GIA,2136291630,1737.5000,62.3,56.00,37755053
63050,Round,0.500,G,VS1,Excellent,Excellent,Excellent,None ,5.06-5.10x3.16,GIA,2136312057,1737.5000,62.1,56.00,37871268
63050,Round,0.500,H,IF,Excellent,Excellent,Very Good,None ,5.05-5.08x3.16,GIA,2126936427,2144.0000,62.4,58.00,37047331
63050,Round,0.500,E,SI2,Excellent,Excellent,Excellent,None ,5.08-5.12x3.13,GIA,5136317542,1176.0000,61.3,57.00,37871188
63050,Round,0.500,H,VS1,Excellent,Excellent,Excellent,None ,5.14-5.16x3.14,GIA,2136172680,1452.0000,60.9,59.00,37520989
63050,Round,0.500,I,IF,Excellent,Excellent,Excellent,None ,5.08-5.11x3.15,GIA,2136103618,1816.0000,61.8,57.00,37362315
63050,Round,0.500,E,VS2,Excellent,Excellent,Excellent,None ,5.12-5.14x3.11,GIA,5136108465,1777.0000,60.6,60.00,37491836
63050,Round,0.500,E,VS2,Excellent,Excellent,Excellent,None ,5.06-5.10x3.18,GIA,1139200544,1777.0000,62.6,56.00,37717057
63050,Round,0.500,E,VS2,Excellent,Excellent,Excellent,None ,5.09-5.11x3.11,GIA,2136236135,1777.0000,61.1,60.00,37755012
63050,Round,0.500,E,VS2,Excellent,Excellent,Excellent,None ,5.07-5.09x3.17,GIA,1139278993,1777.0000,62.4,57.00,37871252
63050,Round,0.500,H,IF,Excellent,Excellent,Excellent,None ,5.10-5.12x3.16,GIA,5136147367,2130.5000,61.8,59.00,37551970
63050,Round,0.500,D,SI1,Excellent,Excellent,Excellent,None ,5.08-5.11x3.16,GIA,2136282501,1607.0000,62.0,56.00,37735974
63050,Round,0.500,I,VVS1,Excellent,Excellent,Excellent,None ,5.16-5.19x3.10,GIA,2126918739,1649.0000,59.8,59.00,37003597
63050,Round,0.500,D,VS2,Excellent,Excellent,Excellent,None ,5.08-5.11x3.18,GIA,5136028334,1973.0000,62.5,56.00,36957983
63050,Round,0.500,D,VS2,Excellent,Excellent,Excellent,None ,5.10-5.12x3.17,GIA,2136109831,1973.0000,62.0,56.00,37238359
63050,Round,0.500,I,IF,Excellent,Excellent,Very Good,None ,5.13-5.16x3.10,GIA,1139102015,1811.5000,60.2,58.00,37507822
63050,Round,0.500,G,VVS1,Excellent,Excellent,Excellent,None ,5.10-5.12x3.13,GIA,1139306670,2123.5000,61.2,61.00,37783063
63050,Round,0.500,J,VVS1,Very Good,Very Good,Good,None ,5.12-5.16x3.06,GIA,2136093799,1323.5000,59.6,58.00,37458687
63050,Round,0.500,H,VS1,Very Good,Excellent,Very Good,None ,5.02-5.08x3.20,GIA,5136164354,1444.5000,63.3,55.00,37551894
63050,Round,0.500,H,VS1,Very Good,Excellent,Excellent,None ,5.03-5.06x3.19,GIA,5136276252,1444.5000,63.3,56.00,37735897
63050,Round,0.500,G,VVS2,Excellent,Excellent,Excellent,None ,5.12-5.13x3.14,GIA,2136306718,1967.0000,61.3,58.00,37782991
63050,Round,0.500,H,IF,Excellent,Excellent,Excellent,None ,5.08-5.13x3.18,GIA,2141294467,2130.5000,62.4,57.00,37048311
63050,Round,0.500,E,VS2,Excellent,Excellent,Excellent,None ,5.07-5.10x3.17,GIA,1139279035,1760.0000,62.3,56.00,37735937
63050,Round,0.500,G,SI1,Excellent,Very Good,Excellent,None ,5.13-5.15x3.15,GIA,2136061282,1161.0000,61.3,56.00,37049193
63050,Round,0.500,I,VS1,Very Good,Excellent,Excellent,None ,4.99-5.03x3.23,GIA,2136292431,1281.0000,64.4,55.00,37847479
63050,Round,0.500,D,VS2,Excellent,Excellent,Excellent,None ,5.18-5.22x3.07,GIA,5126937140,1964.0000,59.0,61.00,37048976
63050,Round,0.500,H,IF,Excellent,Very Good,Very Good,None ,5.10-5.12x3.15,GIA,5136036752,2124.0000,61.7,56.00,37362130
63050,Round,0.500,D,VS2,Excellent,Excellent,Excellent,None ,5.07-5.10x3.18,GIA,2136182458,1964.0000,62.6,56.00,37507796
63050,Round,0.500,H,VS1,Very Good,Excellent,Very Good,None ,5.00-5.06x3.21,GIA,5136324531,1437.0000,63.9,55.00,37871311
63050,Round,0.500,F,VVS2,Excellent,Excellent,Excellent,None ,5.14-5.16x3.08,GIA,2136284699,2109.5000,59.9,60.00,37782809
63050,Round,0.500,F,VVS2,Excellent,Excellent,Excellent,None ,5.12-5.14x3.10,GIA,1139307270,2109.5000,60.5,59.00,37782882
63050,Round,0.500,D,VVS1,Excellent,Excellent,Excellent,None ,5.07-5.11x3.17,GIA,5136201140,2907.0000,62.3,57.00,37571700
63050,Round,0.500,H,IF,Excellent,Excellent,Very Good,None ,5.08-5.12x3.16,GIA,5136036933,2114.0000,61.9,56.00,37174078
63050,Round,0.500,G,VVS1,Excellent,Excellent,Excellent,None ,5.09-5.11x3.17,GIA,1139267162,2114.0000,62.2,56.00,37717368
63050,Round,0.500,G,VVS1,Excellent,Excellent,Excellent,None ,5.06-5.08x3.18,GIA,5136314792,2114.0000,62.7,55.00,37801980
63050,Round,0.500,D,VS1,Excellent,Excellent,Excellent,None ,5.13-5.17x3.08,GIA,5126914902,2142.5000,59.7,59.00,37046415
63050,Round,0.500,H,IF,Excellent,Excellent,Very Good,None ,5.05-5.07x3.17,GIA,1146334214,2103.5000,62.6,56.00,37049432
63050,Round,0.500,H,IF,Excellent,Excellent,Very Good,None ,5.13-5.17x3.13,GIA,2141346876,2103.5000,60.8,58.00,37049956
63050,Round,0.500,I,VVS2,Excellent,Excellent,Excellent,None ,5.11-5.14x3.10,GIA,2136093253,1428.0000,60.5,60.00,37156430
63050,Round,0.500,E,SI1,Excellent,Excellent,Excellent,None ,5.08-5.12x3.14,GIA,1129847267,1432.5000,61.7,57.00,37046304
63050,Round,0.500,E,VS2,Excellent,Excellent,Excellent,None ,5.06-5.10x3.15,GIA,5136271923,1751.0000,62.1,56.00,37735749
63050,Round,0.500,I,VVS1,Very Good,Excellent,Good,None ,5.04-5.11x3.11,GIA,2131370272,1622.5000,61.4,59.00,37000126
63050,Round,0.500,D,SI2,Excellent,Excellent,Very Good,None ,5.09-5.12x3.14,GIA,2136103525,1227.5000,61.6,56.00,37325015
63050,Round,0.500,F,VS2,Excellent,Excellent,Excellent,None ,5.09-5.10x3.13,GIA,5136236140,1622.5000,61.3,60.00,37632431
63050,Round,0.500,F,VS1,Excellent,Excellent,Excellent,None ,5.09-5.12x3.17,GIA,5136276354,1938.5000,62.1,58.00,37847269
63050,Round,0.500,E,VS2,Excellent,Excellent,Excellent,None ,5.10-5.14x3.15,GIA,2136324962,1742.5000,61.6,56.00,37871275
63050,Round,0.500,G,VS2,Excellent,Excellent,Very Good,None ,5.06-5.09x3.12,GIA,1139079563,1426.0000,61.5,61.00,37097825
63050,Round,0.500,I,VVS1,Excellent,Excellent,Excellent,None ,5.07-5.11x3.17,GIA,5136103388,1617.0000,62.3,55.00,37238471
63050,Round,0.500,F,SI1,Excellent,Excellent,Very Good,None ,5.07-5.11x3.13,GIA,5136065329,1262.5000,61.6,56.00,37188665
63050,Round,0.500,F,SI2,Very Good,Excellent,Excellent,None ,5.01-5.06x3.17,GIA,2126737389,1067.5000,63.0,57.00,37048797
63050,Round,0.500,G,SI1,Excellent,Very Good,Excellent,None ,5.09-5.12x3.16,GIA,5136291736,1146.5000,61.9,55.00,37835716
63050,Round,0.500,D,IF,Excellent,Excellent,Excellent,None ,5.11-5.14x3.11,GIA,2136044292,3759.0000,60.6,60.00,37139603
63050,Round,0.500,D,IF,Excellent,Excellent,Excellent,None ,5.08-5.09x3.16,GIA,5136187422,3759.0000,62.1,57.00,37656407
63050,Round,0.500,D,IF,Excellent,Excellent,Excellent,None ,5.12-5.15x3.15,GIA,5136278859,3759.0000,61.3,57.00,37871175
63050,Round,0.500,G,VVS2,Excellent,Excellent,Very Good,None ,5.13-5.16x3.12,GIA,1139235853,1923.0000,60.6,58.00,37698687
63050,Round,0.500,F,VS1,Excellent,Excellent,Excellent,None ,5.17-5.19x3.07,GIA,2136293278,1923.0000,59.3,61.00,37782888
63050,Round,0.500,I,VS1,Excellent,Excellent,Very Good,None ,5.08-5.11x3.14,GIA,1139291991,1255.0000,61.7,58.00,37847350
63050,Round,0.500,D,IF,Excellent,Excellent,Excellent,None ,5.11-5.13x3.11,GIA,1139066398,3740.5000,60.8,59.00,37345901
63050,Round,0.500,F,SI1,Excellent,Excellent,Excellent,Faint ,5.07-5.10x3.18,GIA,2136291730,1248.5000,62.5,56.00,37871067
63050,Round,0.500,F,SI1,Very Good,Excellent,Very Good,None ,4.98-5.02x3.21,GIA,2136060828,1252.0000,64.1,56.00,37097850
63050,Round,0.500,H,VVS1,Very Good,Excellent,Good,None ,4.94-5.04x3.20,GIA,1139267194,1917.5000,64.2,56.00,37847383
63050,Round,0.500,G,VS1,Excellent,Very Good,Excellent,None ,5.16-5.18x3.11,GIA,2136060781,1666.5000,60.2,59.00,37847355
63050,Round,0.500,E,VVS1,Excellent,Excellent,Excellent,None ,5.11-5.13x3.16,GIA,1139243285,2446.0000,61.7,57.00,37755221
63050,Round,0.500,I,VS1,Excellent,Excellent,Very Good,None ,5.08-5.15x3.12,GIA,1139312055,1244.0000,61.1,60.00,37871154
63050,Round,0.500,H,IF,Excellent,Excellent,Very Good,Faint ,5.08-5.11x3.16,GIA,1139037621,2063.0000,62.0,55.00,37362091
63050,Round,0.500,G,VVS2,Very Good,Very Good,Very Good,Faint ,5.05-5.09x3.21,GIA,1139306712,1892.0000,63.3,54.00,37801990
63050,Round,0.500,D,VVS1,Excellent,Excellent,Excellent,None ,5.12-5.13x3.15,GIA,2136285479,2821.5000,61.5,57.00,37817308
63050,Round,0.500,E,SI2,Very Good,Excellent,Very Good,None ,4.98-5.02x3.20,GIA,2136030213,1121.0000,63.9,56.00,37048633
63050,Round,0.500,H,IF,Very Good,Very Good,Very Good,None ,4.98-4.99x3.19,GIA,5136028289,2049.5000,63.9,56.00,37139535
63050,Round,0.500,D,IF,Excellent,Excellent,Excellent,None ,5.04-5.08x3.17,GIA,2136041486,3722.0000,62.7,57.00,37238089
63050,Round,0.500,D,IF,Excellent,Excellent,Excellent,None ,5.09-5.12x3.15,GIA,2136143849,3722.0000,61.7,59.00,37609482
63050,Round,0.500,F,SI1,Excellent,Excellent,Very Good,None ,5.12-5.15x3.12,GIA,2141134550,1231.5000,60.8,57.00,37050400
63050,Round,0.500,D,SI2,Very Good,Excellent,Very Good,None ,5.18-5.19x3.04,GIA,1139185974,1193.0000,58.6,60.00,37632545
63050,Round,0.500,D,VVS1,Excellent,Excellent,Excellent,None ,5.09-5.13x3.13,GIA,2136279086,2808.0000,61.3,58.00,37735763
63050,Round,0.500,F,VS1,Excellent,Excellent,Excellent,None ,5.11-5.15x3.12,GIA,1139278163,1885.5000,60.8,60.00,37847447
63050,Round,0.500,D,VS1,Excellent,Excellent,Excellent,None ,5.19-5.22x3.07,GIA,1139278251,2084.0000,59.0,61.00,37735921
63050,Round,0.500,G,VS2,Excellent,Excellent,Very Good,None ,5.05-5.11x3.18,GIA,5136291983,1389.0000,62.5,56.00,37835695
63050,Round,0.500,F,VVS1,Excellent,Excellent,Excellent,None ,5.14-5.15x3.08,GIA,2136108982,2221.5000,59.9,61.00,37238136
63050,Round,0.500,E,IF,Excellent,Excellent,Excellent,None ,5.09-5.13x3.11,GIA,2136100653,2794.5000,60.8,59.00,37362243
63050,Round,0.500,F,VVS1,Excellent,Excellent,Excellent,None ,5.08-5.10x3.16,GIA,1139235626,2221.5000,62.1,56.00,37656385
63050,Round,0.500,F,VS1,Excellent,Excellent,Excellent,None ,5.15-5.18x3.07,GIA,5136291483,1876.5000,59.3,60.00,37835806
63050,Round,0.500,D,VVS1,Excellent,Excellent,Excellent,None ,5.08-5.11x3.16,GIA,2136312521,2794.5000,62.0,57.00,37871265
63050,Round,0.500,G,IF,Excellent,Excellent,Very Good,None ,5.04-5.10x3.17,GIA,2136292456,2283.0000,62.6,56.00,37871128
63050,Round,0.500,F,VS1,Excellent,Excellent,Excellent,None ,5.07-5.09x3.16,GIA,1139284652,1867.0000,62.2,56.00,37871179
63050,Round,0.500,E,VVS1,Excellent,Excellent,Excellent,None ,5.08-5.11x3.12,GIA,2136172717,2402.0000,61.2,61.00,37521165
